-3.270503980349731554e-02,1.234627844933261775e-01,-8.470142631895156982e-02
-1.138224339683637787e-01,3.735420021611789987e-01,-2.811212423499108159e-01
-1.637617876931280192e-01,4.467499467271794922e-01,-3.834652820695059749e-01
-2.894496380064816576e-01,3.305432020989980679e-01,-6.256175018165370805e-01
-2.943165240496214974e-01,2.569929446907123216e-01,-7.526620915307762338e-01
7.371741774769967337e-02,1.305439007047904387e-01,-1.098801931902191331e+00
8.282172892462483033e+22,-4.270754873069797544e+23,2.440761928812901266e+23
1.969875559613434724e+109,-1.015778800418018178e+110,5.805236539772295900e+109
1.198521554021509592e+141,-6.180252252370780582e+141,3.532051090819010323e+141
